Classification,State,Country_Area,Posted_Citations,Project_Area,Product_Type,Fiscal_Year
Terminated,UT,United States,Voluntary: Firm initiated,"Sweetums 24% sucrose solution with preservative. Vials containing 1ml or 2ml of 24% sucrose in purified water.  Product is administered by drop using vials and tip allows controlled administration directly to tongue or buccal surface.  Product is only used in the hospital setting including the NICU.     -VPSU15032250, 1mL vial, bagged qty 250",Food,2022
Terminated,CT,United States,Voluntary: Firm initiated,Charles Boggini Pink Lemonde; 1 or 5 U.S. Gallons,Food,2024
Terminated,WI,United States,Voluntary: Firm initiated,"KERRY, MELOBLEND 737, CODE:QO-05358, CONTAINS MILK,  Item # I7126.465,  Net Wt 50 Lb (22.68Kg)",Food,2012
Terminated,WI,United States,Voluntary: Firm initiated,"Grandpa's	,Red Skin Potato Salad,	2/5 lb.,		0 11596 51080 4,	11/22/2013 - 12/10/2013;  Grandpa's,	Red Skin Potato Salad,	12/16 oz,.	0 11596 14061 2,	0 11596 24061 9,	11/25/2013 - 12/10/2013;",Food,2013
Terminated,FL,United States,FDA Mandated,"Colon Therapy, bulk capsules",Food,2017
Terminated,IL,United States,Voluntary: Firm initiated,Product Name 	Lot Number or ID     Premix Roasted Chicken 1258969	660025,Food,2018
Terminated,NY,United States,Voluntary: Firm initiated,"1) terrafina Natural Roasted Unsalted Pistachios, Net wt. 10 oz (283g) UPC 847938103201, 2) terrafina Natural California Unsalted Pistachios, Net wt. 13 oz (368g) UPC 847938063208, 3) terrafina Natural California Unsalted Pistachios, Net wt. 18 oz (510g) UPC 847938032051, 4) terrafina Natural California Unsalted Pistachios, Net wt. 20 oz (567 g) UPC 847938073207, 5) terrafina Natural California Unsalted Pistachios, Net wt. 7 oz (198g) UPC 847938003204.",Food,2013
Terminated,IA,United States,Voluntary: Firm initiated,"250cc White Plastic Container containing 120 capsules, labeled Natural Creations New Zealand Colostrum, Colostrum Supplement, MFG. FOR: Natural Creations, Woodbine, IA 51579, 712-647-1600",Food,2015
Terminated,KY,United States,Voluntary: Firm initiated,"Egg Noggin' Ice Cream. Manufactured by: Koogee-Queen Anne, LLC, d/b/a The Comfy Cow 2221 Frankfort Ave, Louisville, KY 40206.",Food,2014
Terminated,MI,United States,Voluntary: Firm initiated,Tahina Sesame Paste packaged in 1lb and 2lb plastic jars and 10kg metal containers; UPC CODES 6215000382207,Food,2021
Completed,NC,United States,Voluntary: Firm initiated,Belgioioso CHEESE GORGONZOLA WHEEL HALF 8#,Food,2019
Terminated,MI,United States,Voluntary: Firm initiated,Zingerman's Bakehouse Hot Cocoa Cake Net wt. 3 LB; 1.25 LB,Food,2012
Terminated,IL,United States,Voluntary: Firm initiated,"Vanilla Type Flavor, Nat & Art, NET WEIGHT: 22.68 KGS, FONA International, Inc., 1900 Averill road, Geneva, IL 60134",Food,2017
Terminated,AZ,United States,Voluntary: Firm initiated,"Licorice Sticks sold under the following brand names:  1) Orange Patch Country Store Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 2) Desert Delite Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 3) 17th Street Market Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 4)  Flagstaff Farmers Market Farm Fresh Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 5) Farmers Market Licorice Sticks, New Wt, 8 oz., Packaged in plastic bag; 6) AJ's Fine Foods Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 7) Schneph Farms Licorice Sticks, New Wt, 8 oz.  Packaged in plastic bag; 8)  Carlo's Produce Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 9) Emery's Berry Patch Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 10) Ben Becnel's Fruit Outlet Licorice Sticks, New Wt, 8 oz.  Packaged in plastic bag; 11) The Country Store Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 12) Woody's SmokehouseLicorice Sticks, New Wt, 8 oz  and 12 oz.  Packaged in plastic bag; 13) Hubbell Trading Post National Historic Site Licorice Sticks, 8 oz; 14) El Rancho Marketplace Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 15) Jacob Lake Inn Licorice Sticks, New Wt, 8 oz.  Packaged in plastic bag; 16) S&T Enterprises Licorice Sticks, New Wt, 1 lb, Packaged in plastic bag; 17) Arizona Snack Company Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 18) Upchurch Candy Licorice Sticks, New Wt, 1 lb,  Packaged in plastic bag; 19) Power Road Farmers Market Licorice Sticks, New Wt, 1 lb, Packaged in plastic bag; 20) Mountain Top Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 21) Linn's Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 22) Rosabella's Garden Bakery Licorice Sticks, New Wt, 4 oz,  Packaged in plastic bag; 23) DiiIorio Farms & Roadside Market Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 24) Foster's Product and Corn Maze Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 25) Carleton Farm ProduceLicorice Sticks, New Wt, 8 oz and 12 oz,  Packaged in plastic bag; 26) High Valley Orchard Licorice Sticks, New Wt, 16 oz,  Packaged in plastic bag; 27) Murray Farms Licorice Sticks, New Wt, 1 lb,  Packaged in plastic bag; 28) Venison World.Com Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 29) Panorama Orchards, Inc. Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 30) Jay Country Store Licorice Sticks, New Wt, 1 lb,  Packaged in plastic bag; 31) Klicker's Licorice Sticks, New Wt, 16 oz,  Packaged in plastic bag; 32) Rosie's Farm Market Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 33) Stowe Mercantile Licorice Sticks, New Wt, 16 oz, Packaged in plastic bag; 34) Venice Gourmet Licorice Sticks, New Wt, 16 oz, Packaged in plastic bag; 35) Ragged Point Licorice Sticks, New Wt, 4 oz,  Packaged in plastic bag; 36) Rawhide at Wild Horse Pass Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 37) Petty's Meat Market Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 38) Fly High with Pax Snax Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 39) Bulk Foods Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 40) Guantanamo Bay Gourmet Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 41) Newport Harbor Gourmet Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 42) Omni Resort Amelia Island Plantation Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 43) The Big Easy Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 44) Baker's Bay Associates Licorice Sticks, New Wt, 1 lb, Packaged in plastic bag; 45) Arizona Beagle Rescue Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 46) Thomas Family Farm Licorice Sticks, New Wt, 4 oz, Packaged in plastic bag;",Food,2012
Terminated,OH,United States,Voluntary: Firm initiated,"3 Gallon, plastic container of mint chip flavored ice cream",Food,2023
Terminated,WI,United States,Voluntary: Firm initiated,"Whole Foods Smoked Whitefish Fillet, packed in bulk boxes.  Labeling states: Smoked on: 08/09/17, Sell Through: 09/04/17.  Smoked fish portions are placed inside of a box lined with a plastic bag, which is hand-tied when the box is filled.  Weights of each box vary.",Food,2017
Terminated,CA,United States,Voluntary: Firm initiated,Popchips Sour Cream & Onion Potato Popped Chips;  5 oz. bag and 8 oz. bag    UPC: 0 82666 50070 4 - 5 oz.            0 82666 77700 7 - 8 oz.,Food,2019
Terminated,CA,United States,Voluntary: Firm initiated,"Boku Super Food 3.0, Product Sizes: 10 oz.",Food,2014
Terminated,MI,United States,Voluntary: Firm initiated,"Pictsweet Farms Steam'ables Asparagus Spears  8oz. pouch, 10 per case  UPC 0 70560 97799 9   Frozen",Food,2018
Terminated,IL,United States,Voluntary: Firm initiated,"""Organic Baby Arugula"" (salad product) packed in 5oz. and 16oz. packages",Food,2022
Terminated,OR,United States,Voluntary: Firm initiated,"Package contains a business card for ""***BAGEL SHOP***""    ""***Sesame Seed:  Flour, Filtered Water, Organic Shortening, Olive Oil, Malt, Sugar, Sea Salt, Yeast, Organic Sesame Seeds.***""    2 bagels per package - plastic bag with twist tie.",Food,2016
Terminated,MD,United States,Voluntary: Firm initiated,"Dolcezza Peanut Butter Stracciatella Gelato 16 fl oz/1 pint, UPC 857838006090. Packaged in paper containers, 8 containers per case.",Food,2024
Terminated,CA,United States,Voluntary: Firm initiated,"Arena Ethnobotanicals and Kratom Pro, sizes: 1oz, 4oz, and 8oz.",Food,2014
Terminated,VA,United States,Voluntary: Firm initiated,"Nestle Toll House Oatmeal Raisin Cookie Bar (16.5oz), UPC 050000062195",Food,2020
Completed,NJ,United States,Voluntary: Firm initiated,"AUNT JEMIMA(R) 14 BLUEBERRY WAFFLES, NET WT 17.18oz UPC 019600062202",Food,2017
Terminated,TX,United States,Voluntary: Firm initiated,PitaPal Edamame Dip with Pretzels 4.1 oz. UPC 851351007091 packaged in Clear tub with clear lid with green rim.,Food,2019
Terminated,AL,United States,Voluntary: Firm initiated,"Ground Turmeric packaged as follows:  a) FOOD LOCKER(R) , 16 oz, PHENIX FOOD SERVICE, PHENIX CITY, AL  36867  b) Ground Turmeric, Net Wt. 4 oz.,",Food,2017
Terminated,IN,United States,Voluntary: Firm initiated,"Garden Highway, Chef Essentials, Mango Salsa, Net Wt  7 oz, UPC 8.26766-42208.1, Ingredients: Mango, Lime Juice, Red Onion, Mint, Jalapeno Pepper, Packed in It's Own Juice",Food,2012
Terminated,WI,United States,Voluntary: Firm initiated,"Garden-Fresh Farm Stand Pasta Salad,Product Code  0 11 11596 52204 9, 1/5 lb",Food,2013
Terminated,CA,United States,Voluntary: Firm initiated,Diamond Shruumz Chocolate Bars Dark Chocolate UPC 755003858829,Food,2024
Terminated,GA,United States,Voluntary: Firm initiated,"Odwalla Chocolate Protein Shake, 15.2 fl. oz, and 32 fl. oz bottles, Distributed by: Odwalla, Inc., Dinuba, CA 93618.",Food,2014
Completed,SC,United States,Voluntary: Firm initiated,"Carolina Ingredients Smoked Peppered Bacon Seasoning Mfr. By: Carolina Ingredients, LLC Rock Hill, SC 29730",Food,2021
Terminated,PA,United States,Voluntary: Firm initiated,"Weis  Veggie Chips  Net Wt. 6 oz.  Packed For Weis Markets, Inc. Sunbury, PA 17801  With code dates: 10 Dec 2014 thru 7 Apr 2015    Natures Place  Veggie chips  Net Wt. 6 oz  Distributed By: DZA Brands, LLC, Salisbury NC 28147/Scarborough, ME 04074  With code dates: 15 Dec 2014 thru 10 Apr 2014      Market Basket  Veggie Chips   Net Wt. 6 oz  Distributed by: DeMoulas Supermarkets, Inc. Tewksbury, MA 01876  With code dates: 22 Jan 2015 thru 21 Mar 2015",Food,2015
Terminated,MD,United States,Voluntary: Firm initiated,"Bistro To Go, Egg Salad Wheat, Net Wt. 5.5 Oz. Single Serving, Keep refrigerated",Food,2023
Terminated,CA,United States,Voluntary: Firm initiated,"Cayenne Pepper  1 pound jars, and 5 pound jars",Food,2023
Terminated,CT,United States,Voluntary: Firm initiated,"Cajun Seasoning, 4 oz., UPC: 811267011735.  Product is packaged in a plastic bottle with a black flip-top lid.",Food,2015
Terminated,NY,United States,Voluntary: Firm initiated,"OUR SPECIALTY; Cake Truffles; Variety; Chocolate; Cookies 'N Creme; NO: Artificial Colors, Flavors, or High  Fructose Corn Syrup; Net Wt. 19.5 oz(1 LB 3.5 oz) (552 g)",Food,2021
Terminated,CA,United States,Voluntary: Firm initiated,"Federico's Mexican Cookies Excelente Variedad, Net Wt. 21oz, 10packs/case, UPC 9154450521.",Food,2016
Terminated,TX,United States,Voluntary: Firm initiated,"Taco Seasoning, Net Wt. 1.25 lb and 5.75 lb. Distributed by Decoty Coffee Company, San Angelo, TX 76903, 800-588-8001. The products come in 1.25lb and 5.75lb sizes and are distributed in plastic spice containers with resealable lids.",Food,2013
Terminated,MN,United States,Voluntary: Firm initiated,"dibz Lunch Blox.  Entree, Grain, Veggie, Fruit",Food,2022
Terminated,NC,United States,Voluntary: Firm initiated,"IGA Brand Vanilla & Chocolate Ice Cream, 1.75 Quart",Food,2013
Terminated,FL,United States,Voluntary: Firm initiated,Publix 7 inch Chocolate with Chocolate butter cream layer cake  Scale ID Number * 002-95954-00000 *The last five digits of the scale ID number contain the unit price. For example $4.99 would have the last five digits ending 00499.,Food,2013
Terminated,NJ,United States,Voluntary: Firm initiated,"Triana Family Brioche Donuts Bavarian Cream Net Wt. 0.75 LBS (340 g)  12 -24 Jabez St., Newark, NJ 07106 UPC 000260003995    packaged in a clear plastic clam shell container",Food,2016
Terminated,OH,United States,Voluntary: Firm initiated,"Keim's Garden Harvest pickled zesty mustard eggs Ingredients: eggs, water, vinegar, sugar, salt***yellow #5, red #40*** Manufactured by: Keim's Garden Harvest (937) 515.4518 2232 Honeysuckle Lane Wellston OH 45692 1 PT (17 oz 502 ML) UPC 6 09788 83464 9, 32 oz 6 09788 83459 5",Food,2016
Terminated,NY,United States,Voluntary: Firm initiated,"Jacqueline's GOURMET COOKIES Raspberry Burst Cookies, Net Wt. 11 oz (8 units in total) packed in clear plastic with white labeling---Shelf life is 12 months frozen and 7 days after baked.",Food,2013
Terminated,UT,United States,Voluntary: Firm initiated,"Banana Chocolate Creme Chocolate covered protein bars, packaged in metalized polypropylene wrappers, packed in 6 count to 18 count boxes, net wt. ranges from 53 to 58 grams.",Food,2020
Terminated,MN,United States,Voluntary: Firm initiated,Cheddar Cheese Ball and Logs sold under the following sizes and brands:    1. Aldi label in 10 ounce balls (1087 / #7713) in film overwrap;     2.   Win Schuler Original label in 10 ounce balls (55560) and logs (55570) in film overwrap; 3. CP in 8 ounce cheese logs (CH111000) in film overwrap.,Food,2014
Terminated,IL,United States,Voluntary: Firm initiated,A21470	BATTER MIX X1	50.00	BAG,Food,2023
Terminated,CA,United States,Voluntary: Firm initiated,"Santos Brand, Garam Masala (Indian Spice Mix) packed in clear plastic bags,  7 ounces, 16 ounces",Food,2012
Terminated,CA,United States,Voluntary: Firm initiated,"Chocolate & the Chip  Peanutbutter Spice Cookies: 4 oz / 114 grams per pack. Cookies are packaged in uniform pairs in a food grade clear resealable bag and label  Corrected Ingredients:  Ingredients: All purpose flour (bleached wheat flour, malted barley flour, niacin, reduced iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid, ascorbic acid) unsalted butter (pasteurized cream, natural flavorings), eggs, semi sweet chocolate chips (sugar, chocolate, cocoa butter, milkfat, soy lecithin, natural flavors), light brown sugar, white granulated sugar, peanut butter (Roasted peanuts 91.5% Dextrose - 6% Hydrogenated vegetable oil (rapeseed, cottonseed, soybean) - 2% Salt - .5%), cinnamon chips (Sugar, partially hydrogenated palm kernel oil, cocoa powder, natural and imitation cinnamon flavor, salt, soy lecithin, and vanillin, pure vanilla extract (vanilla bean extractives in water and alcohol), Himalayan salt, baking soda (sodium bicarbonate), instant decaf coffee (decaffeinated instant coffee, caramelized sugar), cinnamon, salt flakes. Contains: wheat, milk, eggs, soy, tree nuts (peanuts)   Labels found during the inspection had undeclared wheat, milk, soy. Firm had listed ingredients on packaging but what was missing were the sub ingredients and allergen containment.",Food,2021
Terminated,VA,United States,Voluntary: Firm initiated,"Fresh Local , Country Corner Dairy,  YELLOW COLBY CHEESE, INGREDIENTS: Pasteurized Milk, Salt , Rennet, Calcium Chloride,  Cheese Culture, Contains Milk. Product comes in various sizes, 6 oz. up to 42 lbs. and is in vacuum sealed plastic packaging.",Food,2024
Terminated,WI,United States,Voluntary: Firm initiated,"Wienke's Market Strawberry Raspberry Jam, Net Wt. 8 oz (226g), UPC 14106-00235.    Refrigerate after opening.  Ingredients:  strawberries, raspberries, sugar, pectin.",Food,2018
Terminated,TX,United States,Voluntary: Firm initiated,"Harris Teeter, Kabob Kit 23oz",Food,2017
Terminated,MI,United States,Voluntary: Firm initiated,"Premo and Fresh Grab Chicken Salad Wedge Sandwich, 5 oz., UPC: 612510002032",Food,2020
Terminated,IA,United States,FDA Mandated,"Iowa Select Herbs LLC, Burdock Root, www.iowaselectherbs.com, 4 fl. Oz.., Cedar Rapids, IA 52402",Food,2016
Terminated,WI,United States,Voluntary: Firm initiated,"20 Mile Rhubarb, Organic Frozen Custard, Contents:  One U.S. Pint and 86 oz. Scoopers.  UPC 50005-48811.  Made by Barron County Organics, LLC, 10-Mile Organic and Local General Store, 796 29 3/4 Ave. Barronett, WI  54813.",Food,2021
Terminated,MI,United States,Voluntary: Firm initiated,"DARK CHOCOLATE CHERRY, 16 oz., 25 pound bulk case",Food,2017
Terminated,NH,United States,Voluntary: Firm initiated,"Whole Foods 12/12oz Oven Ready Breaded Calamari Rings,  Item Number: B1322",Food,2017
Terminated,FL,United States,Voluntary: Firm initiated,"E.S.P. Pre-Workout, Energy Stimulant Pre-workout, Powder, 300 g, blue raspberry flavor  (UPC 764779-410728.",Food,2017
Ongoing,OR,United States,Voluntary: Firm initiated,"Oregon Orchards Banana Smoothie Mix. Product is packaged in the same square 0.5gallon HDPE plastic bottles and the volume is 68 fl oz.  Ingredients: Sugar, banana puree, water, natural flavor, citric acid, xanthan gum, sodium benzoate (to help protect flavor-1/10 of 1%), vanilla extract. Made by: MyChai, Inc. 1110 SE Centennial St. # 6, Bend, OR 97702  Up until fall of 2023, expiration dates were 2 years from the date of production. In the fall of 2023 expiration dates were extended an additional year to 3 years from the production date.",Food,2024
Terminated,CA,United States,Voluntary: Firm initiated,"Starbucks¿ Seasonal Harvest Fruit Blend, 6oz, UPC 6211171390, Use by dates 8/22/2012 through 9/7/2012 and 9/4/2012 & 9/5/2012.",Food,2012
Ongoing,GA,United States,Voluntary: Firm initiated,"Baker Farms CURLY MUSTARD 16 oz NET WT 16 oz UPC 8 13098 02018 4 Baker Farms 3667 Ellenton-Norman Park Road Norman Park, GA 31771",Food,2024
Terminated,CA,United States,Voluntary: Firm initiated,2/1 GL JAR SYSCO IMP. SPRING MIX,Food,2016
Terminated,NY,United States,Voluntary: Firm initiated,"LONGAN ARIL, Net Wt: 7.4oz (210g), contains yellow and orange labeling",Food,2017
Terminated,IL,United States,Voluntary: Firm initiated,"Archer Farms Strawberry Danish | NET WT 14 OZ  (397g) | Distributed by Target Corporation Minneapolis, MN 55403 | UPC 085239101094",Food,2016
